id_cidade|ds_cidade|id_estado
1164|CAIO PRADO (ITAPIUNA)|7
1216|CAMOCIM|7
1219|CAMPANARIO (URUOCA)|7
1282|CAMPOS SALES|7
1322|CANINDE|7
1324|CANINDÉ|7
1359|CAPISTRANO|7
1373|CAPONGA (CASCAVEL)|7
1412|CARIDADE|7
1416|CARIRE|7
1418|CARIRIACU|7
1420|CARIUS|7
1440|CARNAUBAL|7
1464|CASCAVEL|7
1488|CATARINA|7
1500|CATUANA (CAUCAIA)|7
1501|CATUANA CAUCAIA|7
1504|CATUNDA|7
1510|CAUCAIA|7
1517|CAXITORE (TEJUCUOCA)|7
1520|CEDRO|7
1572|CHAVAL|7
1581|CHORO|7
1582|CHOROZINHO|7
1723|COREAU|7
1793|CRATEUS|7
1794|CRATO|7
1818|CROATA|7
1821|CRUZ|7
1881|CUSTODIO (QUIXADA)|7
1907|Camocim|7
1962|Caucaia|7
2000|Crato|7
2026|DEPUTADO IRAPUAN PINHEIRO|7
2032|DESERTO (ITAPIPOCA)|7
2097|DOM QUINTINO (CRATO)|7
2195|ENGENHEIRO JOAO TOME (IPUEIRAS|7
2196|ENGENHEIRO JOSE LOPES (SENADOR|7
2212|ERERE|7
2265|EUSEBIO|7
2290|Eusébio|7
2300|FARIAS BRITO|7
2326|FEITICEIRO (JAGUARIBE)|7
2368|FLORES (RUSSAS)|7
2400|FORQUILHA|7
2402|FORTALEZA|7
2403|FORTALEZA 32623012|7
2408|FORTIM|7
2431|FRECHEIRINHA|7
2462|Fortaleza|7
2469|Frecheirinha|7
2473|GADELHA (IGUATU)|7
2512|GENERAL SAMPAIO|7
2577|GRACA|7
2591|GRANJA|7
2592|GRANJEIRO|7
2598|GROAIRAS|7
2614|GUAIUBA|7
2620|GUANACES (CASCAVEL)|7
2636|GUARACIABA DO NORTE|7
2641|GUARAMIRANGA|7
2659|GUARARU (CAUCAIA)|7
2674|GUASSUSSE (OROS)|7
2703|Granja|7
2744|HIDROLANDIA|7
2751|HORIZONTE|7
2759|Horizonte|7
2771|IBARETAMA|7
2782|IBIAPABA (CRATEUS)|7
2783|IBIAPINA|7
2790|IBICUITINGA|7
2830|ICAPUI|7
2833|ICARAI (AMONTADA)|7
2839|ICO|7
2872|IGUATU|7
2911|INDEPENDENCIA|7
2932|INHUCU (SAO BENEDITO)|7
2944|IPAPORANGA|7
2946|IPAUMIRIM|7
2970|IPU|7
2975|IPUEIRAS|7
2979|IRACEMA|7
2985|IRAJA (HIDROLANDIA)|7
2992|IRAPUA (CRATEUS)|7
2997|IRAUCUBA|7
3045|ITAICABA|7
3053|ITAITINGA|7
3095|ITAPAJE|7
3100|ITAPEBUSSU (MARANGUAPE)|7
3116|ITAPIPOCA|7
3124|ITAPIUNA|7
3146|ITAREMA|7
3156|ITATIRA|7
3207|Ibiapina|7
3232|Iracema|7
3253|Itapajé|7
3322|JAGUARETAMA|7
3325|JAGUARIBARA|7
3326|JAGUARIBE|7
3330|JAGUARUANA|7
3334|JAIBARAS (SOBRAL)|7
3337|JAMACARU (MISSAO VELHA)|7
3368|JARDIM|7
3385|JATI|7
3412|JIJOCA DE JERICOACOARA|7
3443|JORDAO (SOBRAL)|7
3447|JOSE DE ALENCAR (IGUATU)|7
3459|JUAZEIRO DO NORTE|7
3461|JUCAS|7
3486|JURITIANHA (ACARAU)|7
3517|Jati|7
3530|Juazeiro do Norte|7
3544|LADEIRA GRANDE (MARANGUAPE)|7
3550|LAGES (MARANGUAPE)|7
3577|LAGOA DO MATO (ITATIRA)|7
3598|LAGOINHA (QUIXERE)|7
3647|LAVRAS DA MANGABEIRA|7
3669|LIMA CAMPOS (ICO)|7
3676|LIMOEIRO DO NORTE|7
3684|LISIEUX (SANTA QUITERIA)|7
3686|LIVRAMENTO (IPUEIRAS)|7
3752|Limoeiro do Norte|7
3772|MACARAU (SANTA QUITERIA)|7
3791|MADALENA|7
3840|MANGABEIRA (LAVRAS DA MANGABEI|7
3871|MARACANAU|7
3877|MARANGUAPE|7
3891|MARCO|7
3945|MARTINOPOLE|7
3955|MASSAPE|7
3991|MATRIZ (IPUEIRAS)|7
4000|MAURITI|7
4023|MERUOCA|7
4036|MILHA|7
4046|MINEIROLANDIA (PEDRA BRANCA)|7
4060|MIRAIMA|7
4061|MIRAMBE (CAUCAIA)|7
4083|MISSAO VELHA|7
4084|MISSI (IRAUCUBA)|7
4098|MOITAS (AMONTADA)|7
4101|MOMBACA|7
4117|MONSENHOR TABOSA|7
4132|MONTE ALVERNE (CRATO)|7
4169|MORADA NOVA|7
4172|MORAUJO|7
4180|MORRINHOS|7
4209|MUCAMBO|7
4217|MULUNGU|7
4219|MUNDAU (TRAIRI)|7
4260|Maracanaú|7
4262|Maranguape|7
4308|Morrinhos|7
4455|NOVA OLINDA|7
4471|NOVA RUSSAS|7
4513|NOVO ORIENTE|7
4558|Nova Russas|7
4562|Novo Oriente|7
4567|OCARA|7
4609|OROS|7
4639|Ocara|7
4649|Orós|7
4659|PACAJUS|7
4661|PACATUBA|7
4663|PACOTI|7
4664|PACUJA|7
4671|PADRE VIEIRA (VICOSA DO CEARA)|7
4684|PALESTINA (OROS)|7
4687|PALHANO|7
4693|PALMACIA|7
4746|PARACURU|7
4755|PARAIPABA|7
4764|PARAJURU|7
4765|PARAJURU (BEBERIBE)|7
4766|PARAMBU|7
4768|PARAMOTI|7
4795|PARAZINHO|7
4796|PARAZINHO (GRANJA)|7
4804|PARIPUEIRA (BEBERIBE)|7
4883|PECEM (SAO GONCALO DO AMARANTE|7
4884|PECEM -SAO GONCALO D AMARANTE|7
4890|PEDRA BRANCA|7
4934|PENAFORTE|7
4940|PENEDO (MARANGUAPE)|7
4943|PENTECOSTE|7
4953|PEREIRO|7
5007|PINDOGUABA (TIANGUA)|7
5009|PINDORETAMA|7
5036|PIQUET CARNEIRO|7
5074|PIRES FERREIRA|7
5133|PONTA DA SERRA (CRATO)|7
5165|PORANGA|7
5173|PORTEIRAS|7
5223|POTENGI|7
5227|POTIRETAMA|7
5330|Pecém|7
5368|Porteiras|7
5413|QUEIMADOS (HORIZONTE)|7
5432|QUITAIUS (LAVRAS DA MANGABEIRA|7
5434|QUITERIANOPOLIS|7
5437|QUIXADA|7
5438|QUIXELO|7
5439|QUIXERAMOBIM|7
5440|QUIXERE|7
5447|RAFAEL ARRUDA (SOBRAL)|7
5474|REDENCAO|7
5488|RERIUTABA|7
5674|RUSSAS|7
5722|SABOEIRO|7
5741|SALITRE|7
5808|SANTA CRUZ DO BANABUIU (PEDRA|7
5809|SANTA CRUZ DO BANABUIU (PEDRA BRANCA)|7
5827|SANTA FE (CRATO)|7
5884|SANTA QUITERIA|7
5947|SANTANA DO ACARAU|7
5951|SANTANA DO CARIRI|7
5999|SANTO ANTONIO (ARARENDA)|7
6061|SAO BENEDITO|7
6157|SAO GONCALO DO AMARANTE|7
6204|SAO JOAO DO JAGUARIBE|7
6230|SAO JOAQUIM (UMIRIM)|7
6267|SAO JOSE DE SOLONOPOLE (SOLONO|7
6335|SAO LUIS DO CURU|7
6357|SAO MIGUEL (QUIXERAMOBIM)|7
6400|SAO PEDRO DO NORTE (JUCAS)|7
6474|SAPUPARA|7
6475|SAPUPARA (MARANGUAPE)|7
6494|SEBASTIAO DE ABREU (PENTECOSTE|7
6519|SENADOR POMPEU|7
6521|SENADOR SA|7
6555|SERRA DO FELIX|7
6588|SERROTA (SENADOR SA)|7
6633|SITIOS NOVOS (CAUCAIA)|7
6637|SOBRAL|7
6648|SOLONOPOLE|7
6663|SUCESSO|7
6664|SUCESSO (TAMBORIL)|7
6705|Santana do Cariri|7
6750|Sobral|7
6831|TABULEIRO DO NORTE|7
6840|TAIBA|7
6841|TAIBA (SAO GONCALO DO AMARANTE|7
6853|TAMBORIL|7
6863|TANQUES (MARANGUAPE)|7
6868|TAPERA (AQUIRAZ)|7
6870|TAPERUABA (SOBRAL)|7
6897|TARRAFAS|7
6904|TAUA|7
6917|TEJUCUOCA|7
6949|TIANGUA|7
6970|TIMONHA (GRANJA)|7
6989|TOME (QUIXERE)|7
7007|TRAIRI|7
7051|TUCUNDUBA (CAUCAIA)|7
7080|TURURU|7
7101|Taua|7
7103|Tauá|7
7139|UBAJARA|7
7144|UBAUNA|7
7145|UBAUNA (COREAU)|7
7157|UMARI|7
7159|UMARIZEIRAS (MARANGUAPE)|7
7163|UMIRIM|7
7190|URUBURETAMA|7
7197|URUOCA|7
7251|VARJOTA|7
7254|VARZEA ALEGRE|7
7269|VAZANTES|7
7304|VICOSA DO CEARA|7
7474|caucaia|7
7477|cruz|7
7485|fortaleza|7
7538|santa quiteria|7
7557|tarrafas|7
521|Aguas Claras|8
947|BRASILIA|8
954|BRAZLANDIA|8
955|BRAZLÂNDIA|8
1068|Brasilia|8
1069|BrasÃ­lia|8
1070|Brasília|8
1523|CEILANDIA|8
1524|CEILÂNDIA|8
1828|CRUZEIRO|8
2481|GAMA|8
2482|GAMA-DF|8
2631|GUARA|8
3554|LAGO NORTE|8
3555|LAGO SUL|8
4526|NUCLEO BANDEIRANTE|8
4784|PARANOA|8
5090|PLANALTINA|8
5468|RECANTO DAS EMAS|8
5516|RIACHO FUNDO|8
5759|SAMAMBAIA|8
5862|SANTA MARIA|8
6687|Samambaia|8
6749|Sobradinho ll|8
6838|TAGUATINGA|8
7556|taguatinga|8
7111|Tguatinga|9
30|ACIOLI (JOAO NEIVA)|10
48|AFONSO CLAUDIO|10
64|AGUA DOCE DO NORTE|10
91|AGUIA BRANCA|10
119|ALEGRE|10
132|ALFREDO CHAVES|10
172|ALTO CALDEIRAO (SANTA TERESA)|10
182|ALTO MUTUM PRETO (BAIXO GUANDU|10
191|ALTO RIO NOVO|10
193|ALTO SANTA MARIA (SANTA TERESA|10
258|ANCHIETA|10
308|ANUTIBA (ALEGRE)|10
321|APIACA|10
351|ARACE|10
352|ARACE (DOMINGOS MARTINS)|10
357|ARACRUZ|10
360|ARACUI|10
366|ARAGUAIA (MARECHAL FLORIANO)|10
493|ATILIO VIVACQUA|10
525|Alegre|10
555|Aracruz|10
600|BAIXO GUANDU|10
663|BARRA DE SAO FRANCISCO|10
738|BEBEDOURO (LINHARES)|10
813|BOA ESPERANCA|10
839|BOAPABA (COLATINA)|10
874|BOM JESUS DO NORTE|10
929|BRACO DO RIO|10
930|BRACO DO RIO (CONCEICAO DA BAR|10
931|BRACO DO RIO (CONCEICAO DA BARRA)|10
958|BREJETUBA|10
995|BURARAMA|10
996|BURARAMA (CACHOEIRO DE ITAPEMI|10
997|BURARAMA (CACHOEIRO DE ITAPEMIRIM)|10
1127|CACHOEIRO DE ITAPEMIRIM|10
1148|CAFE (ALEGRE)|10
1410|CARIACICA|10
1477|CASTELO|10
1525|CELINA (ALEGRE)|10
1623|COLATINA|10
1652|CONCEICAO DA BARRA|10
1668|CONCEICAO DO CASTELO|10
1686|CONDURU (CACHOEIRO DE ITAPEMIR|10
1888|Cachoeiro de Itapemirim|10
1946|Cariacica|10
1982|Colatina|10
2062|DIVINO DE SAO LOURENCO|10
2101|DOMINGOS MARTINS|10
2113|DORES DO RIO PRETO|10
2161|ECOPORANGA|10
2314|FAZENDA GUANDU (AFONSO CLAUDIO|10
2448|FUNDAO|10
2470|Fundão|10
2520|GIRONDA|10
2521|GIRONDA (CACHOEIRO DE ITAPEMIR|10
2568|GOVERNADOR LACERDA DE AGUIAR (|10
2569|GOVERNADOR LINDENBERG|10
2579|GRACA ARANHA (COLATINA)|10
2604|GUACUI|10
2652|GUARAPARI|10
2658|GUARAREMA|10
2678|GUAÇUÍ|10
2716|Guarapari|10
2774|IBATIBA|10
2799|IBIRACU|10
2820|IBITIRAMA|10
2840|ICONHA|10
3002|IRUPI|10
3033|ITAGUACU|10
3048|ITAIPAVA|10
3049|ITAIPAVA (ITAPEMIRIM)|10
3089|ITAOCA|10
3090|ITAOCA (CACHOEIRO DE ITAPEMIRI|10
3091|ITAOCA (CACHOEIRO DE ITAPEMIRIM)|10
3107|ITAPEMIRIM|10
3143|ITARANA|10
3165|ITAUNAS (CONCEICAO DA BARRA)|10
3194|IUNA|10
3277|Iúna|10
3299|JACIGUA|10
3300|JACIGUA (VARGEM ALTA)|10
3319|JAGUARE|10
3406|JERONIMO MONTEIRO|10
3428|JOAO NEIVA|10
3437|JOATUBA (LARANJA DA TERRA)|10
3619|LAJINHA|10
3620|LAJINHA (PANCAS)|10
3629|LARANJA DA TERRA|10
3682|LINHARES|10
3753|Linhares|10
3854|MANTENOPOLIS|10
3881|MARATAIZES|10
3900|MARECHAL FLORIANO|10
3920|MARILANDIA|10
4010|MELGACO (DOMINGOS MARTINS)|10
4017|MENINO JESUS (MUNIZ FREIRE)|10
4040|MIMOSO DO SUL|10
4120|MONTANHA|10
4155|MONTE SINAI (BARRA DE SAO FRAN|10
4175|MORELLO (GOVERNADOR LINDENBERG|10
4214|MUCURICI|10
4225|MUNIZ FREIRE|10
4227|MUQUI|10
4263|Marataízes|10
4285|Mimoso do Sul|10
4486|NOVA VENECIA|10
4495|NOVO BRASIL|10
4496|NOVO BRASIL (GOVERNADOR LINDEN|10
4560|Nova Venécia|10
4729|PANCAS|10
4763|PARAJU (DOMINGOS MARTINS)|10
4864|PAULISTA|10
4865|PAULISTA (BARRA DE SAO FRANCIS|10
4866|PAULISTA (BARRA DE SAO FRANCISCO)|10
4916|PEDRO CANARIO|10
4977|PIACU (MUNIZ FREIRE)|10
5027|PINHEIROS|10
5042|PIRACEMA (AFONSO CLAUDIO)|10
5085|PIUMA|10
5139|PONTAL DO IPIRANGA (LINHARES)|10
5159|PONTO BELO|10
5240|PRAIA GRANDE|10
5241|PRAIA GRANDE (FUNDAO)|10
5260|PRESIDENTE KENNEDY|10
5348|Pinheiros|10
5479|REGENCIA (LINHARES)|10
5551|RIO BANANAL|10
5598|RIO NOVO DO SUL|10
5620|RIVE|10
5621|RIVE (ALEGRE)|10
5845|SANTA LEOPOLDINA|10
5870|SANTA MARIA DE JETIBA|10
5871|SANTA MARIA DE MARECHAL (MAREC|10
5881|SANTA MARTA (IBITIRAMA)|10
5920|SANTA TERESA|10
5978|SANTO AGOSTINHO|10
5979|SANTO AGOSTINHO (AGUA DOCE DO|10
5980|SANTO AGOSTINHO (AGUA DOCE DO NORTE)|10
6021|SANTO ANTONIO DO CANAA|10
6022|SANTO ANTONIO DO CANAA (SANTA|10
6023|SANTO ANTONIO DO CANAA (SANTA TERESA)|10
6107|SAO DOMINGOS DO NORTE|10
6142|SAO GABRIEL DA PALHA|10
6146|SAO GERALDO|10
6147|SAO GERALDO (MANTENOPOLIS)|10
6217|SAO JOAO DO SOBRADO (PINHEIROS)|10
6237|SAO JORGE DO OLIVEIRA (BREJETU|10
6239|SAO JORGE DO TIRADENTES (RIO B|10
6240|SAO JORGE DO TIRADENTES (RIO BANANAL)|10
6261|SAO JOSE DE FRUTEIRAS (VARGEM|10
6262|SAO JOSE DE MANTENOPOLIS (MANT|10
6277|SAO JOSE DO CALCADO|10
6353|SAO MATEUS|10
6409|SAO RAIMUNDO DA PEDRA MENINA (|10
6417|SAO ROQUE DO CANAA|10
6540|SERRA|10
6567|SERRA PELADA|10
6568|SERRA PELADA (AFONSO CLAUDIO)|10
6639|SOBREIRO (LARANJA DA TERRA)|10
6651|SOORETAMA|10
6735|Serra|10
6966|TIMBUI|10
6967|TIMBUI (FUNDAO)|10
7241|VARGEM ALTA|10
7245|VARGEM GRANDE DO SOTURNO (CACH|10
7272|VENDA NOVA DO IMIGRANTE|10
7296|VIANA|10
7327|VILA NELITA (AGUA DOCE DO NORT|10
7338|VILA PAVAO|10
7344|VILA VALERIO|10
7346|VILA VELHA|10
7347|VILA VELHA casa 24|10
7348|VILA VERDE (PANCAS)|10
7351|VINHATICO (MONTANHA)|10
7373|VITORIA|10
7402|Venda Nova do Imigrante|10
7406|Viana|10
7408|Vila Velha|10
7414|Vitória|10
7537|santa maria de jetiba|10
3|ABADIA DE GOIAS|11
5|ABADIANIA|11
34|ACREUNA|11
41|ADELANDIA|11
67|AGUA FRIA DE GOIAS|11
68|AGUA LIMPA|11
85|AGUAS LINDAS DE GOIAS|11
130|ALEXANIA|11
150|ALOANDIA|11
177|ALTO HORIZONTE|11
185|ALTO PARAISO DE GOIAS|11
210|ALVORADA DO NORTE|11
223|AMARALINA|11
233|AMERICANO DO BRASIL|11
238|AMORINOPOLIS|11
253|ANAPOLIS|11
281|ANHANGUERA|11
284|ANICUNS|11
311|APARECIDA DE GOIANIA|11
316|APARECIDA DO RIO DOCE|11
328|APORE|11
358|ARACU|11
361|ARAGARCAS|11
362|ARAGOIANIA|11
371|ARAGUAPAZ|11
436|ARENOPOLIS|11
469|ARUANA|11
501|AURILANDIA|11
547|Anápolis|11
548|Aparecida De Goiânia|11
549|Aparecida de Goiânia|11
585|BACILANDIA (FAZENDA NOVA)|11
603|BALIZA|11
625|BANDEIRANTES|11
745|BELA VISTA DE GOIAS|11
860|BOM JARDIM DE GOIAS|11
862|BOM JESUS|11
868|BOM JESUS DE GOIAS|11
899|BONFINOPOLIS|11
905|BONOPOLIS|11
953|BRAZABRANTES|11
978|BRITANIA|11
1001|BURITI ALEGRE|11
1003|BURITI DE GOIAS|11
1007|BURITINOPOLIS|11
1058|Bom Jesus|11
1086|CABECEIRAS|11
1107|CACHOEIRA ALTA|11
1109|CACHOEIRA DE GOIAS|11
1122|CACHOEIRA DOURADA|11
1136|CACU|11
1154|CAIAPONIA|11
1184|CALDAS NOVAS|11
1185|CALDAZINHA|11
1223|CAMPESTRE DE GOIAS|11
1232|CAMPINACU|11
1237|CAMPINORTE|11
1239|CAMPO ALEGRE DE GOIAS|11
1260|CAMPO LIMPO DE GOIAS|11
1271|CAMPOS BELOS|11
1283|CAMPOS VERDES|11
1434|CARMO DO RIO VERDE|11
1476|CASTELANDIA|11
1484|CATALAO|11
1506|CATURAI|11
1511|CAVALCANTE|11
1539|CERES|11
1553|CEZARINA|11
1564|CHAPADAO DO CEU|11
1584|CHOUPANA (ANICUNS)|11
1591|CIDADE OCIDENTAL|11
1597|CIRILANDIA (SANTA ISABEL)|11
1614|COCALZINHO DE GOIAS|11
1627|COLINAS DO SUL|11
1752|CORREGO DO OURO|11
1768|CORUMBA DE GOIAS|11
1769|CORUMBAIBA|11
1809|CRISTALINA|11
1811|CRISTIANOPOLIS|11
1817|CRIXAS|11
1819|CROMINIA|11
1846|CUMARI|11
1900|Caldas Novas|11
1958|Catalão|11
2012|DAMIANOPOLIS|11
2014|DAMOLANDIA|11
2055|DIORAMA|11
2067|DIVINOPOLIS DE GOIAS|11
2100|DOMICIANO RIBEIRO (IPAMERI)|11
2129|DOVERLANDIA|11
2162|EDEALINA|11
2163|EDEIA|11
2164|EDILANDIA (COCALZINHO DE GOIAS|11
2254|ESTRELA DO NORTE|11
2295|FAINA|11
2315|FAZENDA NOVA|11
2358|FIRMINOPOLIS|11
2370|FLORES DE GOIAS|11
2392|FORMOSA|11
2397|FORMOSO|11
2460|Formosa|11
2485|GAMELEIRA DE GOIAS|11
2518|GIRASSOL (COCALZINHO DE GOIAS)|11
2535|GOIANAPOLIS|11
2537|GOIANDIRA|11
2538|GOIANESIA|11
2540|GOIANIA|11
2542|GOIANIRA|11
2544|GOIAS|11
2545|GOIATUBA|11
2551|GOIÂNIA|11
2559|GOUVELANDIA|11
2629|GUAPO|11
2647|GUARANI DE GOIAS|11
2669|GUARINOS|11
2697|Goiania|11
2698|Goianésia|11
2700|Goiânia|11
2713|Guapó|11
2746|HIDROLINA|11
2762|IACIARA|11
2903|INACIOLANDIA|11
2916|INDIARA|11
2934|INHUMAS|11
2941|IPAMERI|11
2960|IPIRANGA DE GOIAS|11
2967|IPORA|11
3004|ISRAELANDIA|11
3013|ITABERAI|11
3034|ITAGUACU (SAO SIMAO)|11
3039|ITAGUARI|11
3040|ITAGUARU|11
3055|ITAJA|11
3093|ITAPACI|11
3119|ITAPIRAPUA|11
3137|ITAPURANGA|11
3148|ITARUMA|11
3161|ITAUCU|11
3183|ITUMBIARA|11
3202|IVOLANDIA|11
3226|Inhumas|11
3230|Iporá|11
3270|Itumbiara|11
3276|Ivolândia|11
3343|JANDAIA|11
3364|JARAGUA|11
3369|JARDIM ABC DE GOIAS (CIDADE OC|11
3370|JARDIM ABC DE GOIAS (CIDADE OCIDENTAL)|11
3381|JATAI|11
3391|JAUPACI|11
3410|JESUPOLIS|11
3453|JOVIANIA|11
3514|Jaraguá|11
3571|LAGOA DO BAUZINHO (RIO VERDE)|11
3593|LAGOA SANTA|11
3658|LEOPOLDO DE BULHOES|11
3729|LUZIANIA|11
3809|MAIRIPOTABA|11
3825|MAMBAI|11
3862|MARA ROSA|11
3952|MARZAGAO|11
3990|MATRINCHA|11
3998|MAURILANDIA|11
4026|MESSIANOPOLIS (MOIPORA)|11
4039|MIMOSO DE GOIAS|11
4041|MINACU|11
4047|MINEIROS|11
4096|MOIPORA|11
4125|MONTE ALEGRE DE GOIAS|11
4165|MONTES CLAROS DE GOIAS|11
4167|MONTIVIDIU|11
4168|MONTIVIDIU DO NORTE|11
4201|MOSSAMEDES|11
4206|MOZARLANDIA|11
4241|MUTUNOPOLIS|11
4259|Mara Rosa|11
4341|NAZARIO|11
4345|NEROPOLIS|11
4358|NIQUELANDIA|11
4389|NOVA AMERICA|11
4394|NOVA AURORA|11
4411|NOVA CRIXAS|11
4425|NOVA GLORIA|11
4432|NOVA IGUACU DE GOIAS|11
4469|NOVA ROMA|11
4487|NOVA VENEZA|11
4500|NOVO GAMA|11
4516|NOVO PLANALTO|11
4585|OLHOS DAGUA (ALEXANIA)|11
4604|ORIZONA|11
4631|OURO VERDE DE GOIAS|11
4635|OUROANA (RIO VERDE)|11
4638|OUVIDOR|11
4665|PADRE BERNARDO|11
4685|PALESTINA DE GOIAS|11
4710|PALMEIRAS DE GOIAS|11
4715|PALMELO|11
4716|PALMINOPOLIS|11
4726|PANAMA|11
4775|PARANAIGUARA|11
4794|PARAUNA|11
4963|PEROLANDIA|11
4972|PETROLINA DE GOIAS|11
4995|PILAR DE GOIAS|11
5040|PIRACANJUBA|11
5072|PIRENOPOLIS|11
5073|PIRES DO RIO|11
5089|PLANALMIRA (ABADIANIA)|11
5091|PLANALTINA DE GOIAS|11
5141|PONTALINA|11
5167|PORANGATU|11
5172|PORTEIRAO|11
5178|PORTELANDIA|11
5220|POSSE|11
5281|PROFESSOR JAMIL|11
5430|QUIRINOPOLIS|11
5518|RIALMA|11
5519|RIANAPOLIS|11
5607|RIO QUENTE|11
5612|RIO VERDE|11
5670|RUBIATABA|11
5685|Rialma|11
5704|Rio Verde|11
5717|S. A. RIO VERDE (CATALAO)|11
5766|SANCLERLANDIA|11
5778|SANTA BARBARA DE GOIAS|11
5803|SANTA CRUZ DE GOIAS|11
5828|SANTA FE DE GOIAS|11
5836|SANTA HELENA|11
5837|SANTA HELENA DE GOIAS|11
5840|SANTA ISABEL|11
5899|SANTA RITA DO ARAGUAIA|11
5902|SANTA RITA DO NOVO DESTINO|11
5913|SANTA ROSA DE GOIAS|11
5923|SANTA TEREZA DE GOIAS|11
5928|SANTA TEREZINHA DE GOIAS|11
6002|SANTO ANTONIO DA BARRA|11
6010|SANTO ANTONIO DE GOIAS|11
6024|SANTO ANTONIO DO DESCOBERTO|11
6044|SANTO ANTONIO DO RIO VERDE (CATALAO)|11
6126|SAO FRANCISCO DE GOIAS|11
6143|SAO GABRIEL DE GOIAS|11
6144|SAO GABRIEL DE GOIAS (PLANALTI|11
6182|SAO JOAO DA PARAUNA|11
6189|SAO JOAO DALIANCA|11
6235|SAO JORGE (ALTO PARAISO DE GOI|11
6334|SAO LUIS DE MONTES BELOS|11
6341|SAO LUIZ DO NORTE|11
6366|SAO MIGUEL DO ARAGUAIA|11
6373|SAO MIGUEL DO PASSA QUATRO|11
6445|SAO SIMAO|11
6507|SENADOR CANEDO|11
6576|SERRANOPOLIS|11
6607|SILVANIA|11
6617|SIMOLANDIA|11
6625|SITIO DABADIA|11
6659|SOUZALANDIA (BARRO ALTO)|11
6882|TAQUARAL DE GOIAS|11
6933|TERESINA DE GOIAS|11
6936|TEREZOPOLIS DE GOIAS|11
7034|TRES RANCHOS|11
7039|TRINDADE|11
7046|TROMBAS|11
7081|TURVANIA|11
7082|TURVELANDIA|11
7154|UIRAPURU|11
7184|URUACU|11
7186|URUANA|11
7202|URUTAI|11
7235|VALPARAISO DE GOIAS|11
7249|VARJAO|11
7297|VIANOPOLIS|11
7301|VICENTINOPOLIS|11
7314|VILA BOA|11
7340|VILA PROPICIO|11
7394|Valparaiso de Goias|11
7396|Valparaíso de Goiás|11
7506|luziânia|11
7512|neropolis|11
7562|ÁGUAS LINDAS DE GOIÁS|11
6722|Sao Simao|12
22|ACAILANDIA|13
49|AFONSO CUNHA|13
63|AGUA DOCE DO MARANHAO|13
112|ALCANTARA|13
117|ALDEIAS ALTAS|13
158|ALTAMIRA DO MARANHAO|13
167|ALTO ALEGRE DO MARANHAO|13
168|ALTO ALEGRE DO PINDARE|13
187|ALTO PARNAIBA|13
219|AMAPA DO MARANHAO|13
225|AMARANTE DO MARANHAO|13
248|ANAJATUBA|13
255|ANAPURUS|13
324|APICUM-ACU|13
370|ARAGUANA|13
374|ARAIOSES|13
378|ARAME|13
403|ARARI|13
513|AXIXA|13
577|Açailândia|13
580|BACABAL|13
581|BACABEIRA|13
586|BACURI|13
587|BACURITUBA|13
614|BALSAS|13
637|BARAO DE GRAJAU|13
672|BARRA DO CORDA|13
704|BARREIRINHAS|13
716|BARRO DURO (TUTOIA)|13
747|BELA VISTA DO MARANHAO|13
751|BELAGUA|13
775|BENEDITO LEITE|13
784|BEQUIMAO|13
789|BERNARDO DO MEARIM|13
834|BOA VISTA DO GURUPI|13
858|BOM JARDIM|13
867|BOM JESUS DAS SELVAS|13
880|BOM LUGAR|13
961|BREJO|13
966|BREJO DE AREIA|13
1000|BURITI|13
1002|BURITI BRAVO|13
1006|BURITICUPU|13
1009|BURITIRANA|13
1022|Balsas|13
1077|Buriti Bravo|13
1123|CACHOEIRA GRANDE|13
1168|CAJAPIO|13
1170|CAJARI|13
1224|CAMPESTRE DO MARANHAO|13
1308|CANDIDO MENDES|13
1332|CANTANHEDE|13
1358|CAPINZAL DO NORTE|13
1446|CAROLINA|13
1454|CARUTAPERA|13
1514|CAXIAS|13
1519|CEDRAL|13
1532|CENTRAL DO MARANHAO|13
1535|CENTRO DO GUILHERME|13
1536|CENTRO NOVO DO MARANHAO|13
1567|CHAPADINHA|13
1592|CIDELANDIA|13
1617|CODO|13
1618|COELHO NETO|13
1626|COLINAS|13
1671|CONCEICAO DO LAGO-ACU|13
1731|COROATA|13
1877|CURURUPU|13
1968|Centro Novo do Maranhão|13
1981|Codó|13
2018|DAVINOPOLIS|13
2095|DOM PEDRO|13
2136|DUQUE BACELAR|13
2149|Dom Pedro|13
2228|ESPERANTINOPOLIS|13
2248|ESTREITO|13
2285|Estreito|13
2325|FEIRA NOVA DO MARANHAO|13
2339|FERNANDO FALCAO|13
2393|FORMOSA DA SERRA NEGRA|13
2406|FORTALEZA DOS NOGUEIRAS|13
2409|FORTUNA|13
2531|GODOFREDO VIANA|13
2553|GONCALVES DIAS|13
2560|GOVERNADOR ARCHER|13
2563|GOVERNADOR EDISON LOBAO|13
2564|GOVERNADOR EDSON LOBAO|13
2565|GOVERNADOR EUGENIO BARROS|13
2571|GOVERNADOR LUIZ ROCHA|13
2573|GOVERNADOR NEWTON BELLO|13
2574|GOVERNADOR NUNES FREIRE|13
2578|GRACA ARANHA|13
2582|GRAJAU|13
2682|GUIMARAES|13
2757|HUMBERTO DE CAMPOS|13
2836|ICATU|13
2854|IGARAPE DO MEIO|13
2855|IGARAPE GRANDE|13
